52050000	HELADEFF520	Landeskreditkasse Kassel
52050353	HELADEF1KAS	Kasseler Sparkasse
52051373	HELADEF1BOR	Stadtsparkasse Borken (Hessen) -alt-
52051555	HELADEF1FEL	Stadtsparkasse Felsberg -alt-
52051877	HELADEF1GRE	Stadtsparkasse Grebenstein
52052154	HELADEF1MEG	Kreissparkasse Schwalm-Eder
52053458	HELADEF1SWA	Sparkasse Borken-Schwalmstadt
52060000	GENODEFF520	DZ BANK
52060208	GENODEF1KS2	Kurhessische Landbank
52060410	GENODEF1EK1	Evangelische Bank
52060420	GENODEF1EK1	Evangelische Bank (Gf GAA)
52061303	GENODEF1BOR	Raiffeisenbank Borken Nordhessen -alt-
52062200	GENODEF1GUB	VR-Bank Chattengau -alt-
52062601	GENODEF1HRV	VR PartnerBank Chattengau-Schwalm-Eder
52063369	GENODEF1SPB	VR-Bank Spangenberg-Morschen
52063550	GENODEF1WOH	Raiffeisenbank HessenNord
52064156	GENODEF1BTA	Raiffeisenbank
52069013	GENODEF1BHN	Raiffeisenbank Burghaun -alt-
52069029	GENODEF1GMD	Spar-u. Kredit-Bank
52069065	GENODEF1BUR	Raiffeisenbank Langenschwarz -alt-
52069149	GENODEF1VLM	Raiffeisenbank Volkmarsen -alt-
52069519	GENODEF1FBK	Frankenberger Bank Raiffeisenbank -alt-
52070012	DEUTDEFF520	Deutsche Bank
52070024	DEUTDEDB520	Deutsche Bank
52071212	DEUTDEFF521	Deutsche Bank
52071224	DEUTDEDB521	Deutsche Bank
52080080	DRESDEFF520	Commerzbank vormals Dresdner Bank
52080085	DRESDEFFJ19	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK1
52090000	GENODE51KS1	Volksbank Kassel Göttingen
52240006	COBADEFFXXX	Commerzbank
52250030	HELADEF1ESW	Sparkasse Werra-Meißner
52260385	GENODEF1ESW	VR-Bank Mitte
52270012	DEUTDEFF522	Deutsche Bank
52270024	DEUTDEDB522	Deutsche Bank
52350005	HELADEF1KOR	Sparkasse Waldeck-Frankenberg
52360059	GENODEF1KBW	Waldeck-Frankenberger Bank
52410300	RBAGDEF1XXX	ReiseBank
52410310	RBAGDEF1CMI	ReiseBank Gf2
52410400	KOEXDEFAXXX	KEB Hana Bank (Deutschland)
52411000	RBAGDEF1CMI	ReiseBank Gf3 vormals Cash Express
52411010	RBAGDEF1CMI	ReiseBank Gf4 vormals Cash Express
52420000	BSUIDEFFXXX	Credit Agricole CIB Deutschland
52420300	SHBKDEFFXXX	SHINHAN BANK EUROPE
52420600	ABGRDEFFXXX	Piraeus Bank Frankfurt Branch
52420700	SECGDEFFXXX	SECB Swiss Euro Clearing Bank
52430000	CMCIDEF1XXX	TARGOBANK FIRMENKUNDEN CIB
53040012	COBADEFFXXX	Commerzbank
53050180	HELADEF1FDS	Sparkasse Fulda
53051396	HELADEF1SLU	Kreissparkasse Schlüchtern
53060180	GENODE51FUL	VR Bank Fulda
53061230	GENODEF1HUE	VR-Bank NordRhön
53061313	GENODE51SLU	VR Bank Schlüchtern-Birstein -alt-
53062035	GENODEF1GLU	Raiffeisenbank im Fuldaer Land
53062350	GENODEF1PBG	Raiffeisenbank Biebergrund-Petersberg
53064023	GENODEF1FLN	Raiffeisenbank -alt-
53070007	DEUTDEFF530	Deutsche Bank
53070024	DEUTDEDB530	Deutsche Bank
53070324	DEUTDEDBP27	Postbank/DSL Ndl der Deutsche Bank
53070394	DEUTDEFFS27	Postbank/DSL Ndl der Deutsche Bank
53080030	DRESDEFF530	Commerzbank vormals Dresdner Bank
53093200	GENODE51ALS	VR VerbundBank
53093255	GENODE51AGR	AgrarBank
53240048	COBADEFFXXX	Commerzbank
53250000	HELADEF1HER	Sparkasse Bad Hersfeld-Rotenburg
53260145	GENODEF1HFA	Raiffeisenbank Asbach-Sorga -alt-
53261202	GENODEF1BEB	Bankverein Bebra -alt-
53261342	GENODEF1RAW	Raiffeisenbank Werratal-Landeck
53262073	GENODEF1HNT	Raiffeisenbank Haunetal -alt-
53262455	GENODEF1ROH	Raiffeisenbank Ronshausen-Marksuhl -alt-
53270012	DEUTDEFF532	Deutsche Bank
53270024	DEUTDEDB518	Deutsche Bank
53280081	DRESDEFF532	Commerzbank vormals Dresdner Bank
53290000	GENODE51BHE	VR-Bankverein Bad Hersfeld-Rotenburg -alt-
53340024	COBADEFFXXX	Commerzbank
53350000	HELADEF1MAR	Sparkasse Marburg-Biedenkopf
53370008	DEUTDEFF533	Deutsche Bank
53370024	DEUTDEDB533	Deutsche Bank
53380042	DRESDEFF533	Commerzbank vormals Dresdner Bank
53381843	DRESDEFF568	Commerzbank vormals Dresdner Bank
54020090	HYVEDEMM482	UniCredit Bank - HypoVereinsbank
54030011	SCRUDE51XXX	Service Credit Union Overseas Headquarters
54040042	COBADEFFXXX	Commerzbank
54050110	MALADE51KLS	Stadtsparkasse Kaiserslautern -alt-
54050220	MALADE51KLK	Sparkasse Kaiserslautern
54051550	MALADE51KUS	Kreissparkasse Kusel
54051660	MALADE51LAS	Stadtsparkasse Landstuhl -alt-
54051990	MALADE51ROK	Sparkasse Donnersberg
54061650	GENODE61LAN	VR-Bank Westpfalz -alt-
54062027	GENODE61ALB	Raiffeisenbank Donnersberg -alt-
54070024	DEUTDEDB540	Deutsche Bank
54070092	DEUTDESM540	Deutsche Bank
54080021	DRESDEFF540	Commerzbank vormals Dresdner Bank
54090000	GENODE61KL1	Volksbank Kaiserslautern
54091700	GENODE61LEK	Volksbank Lauterecken
54091800	GENODE61OB1	VR Bank Nordwestpfalz -alt-
54092400	GENODE61GLM	Volksbank Glan-Münchweiler
54220091	HYVEDEMM485	UniCredit Bank - HypoVereinsbank
54240032	COBADEFFXXX	Commerzbank
54250010	MALADE51SWP	Sparkasse Südwestpfalz
54261700	GENODE61ROA	VR-Bank Südwestpfalz Pirmasens-Zweibrücken
54270024	DEUTDEDB542	Deutsche Bank
54270096	DEUTDESM542	Deutsche Bank
54280023	DRESDEFF542	Commerzbank vormals Dresdner Bank
54291200	GENODE61DAH	Raiffeisen- u Volksbank Dahn -alt-
54500000	MARKDEF1545	Bundesbank
54510067	PBNKDEFFXXX	Postbank Ndl der Deutsche Bank
54520194	HYVEDEMM483	UniCredit Bank - HypoVereinsbank
54540033	COBADEFFXXX	Commerzbank
54550010	LUHSDE6AXXX	Sparkasse Vorderpfalz
54550120	MALADE51LUH	Kreissparkasse Rhein-Pfalz
54561310	GENODE61LBS	RV Bank Rhein-Haardt -alt-
54570024	DEUTDEDB545	Deutsche Bank
54570094	DEUTDESM545	Deutsche Bank
54580020	DRESDEFF545	Commerzbank vormals Dresdner Bank
54620093	HYVEDEMM620	UniCredit Bank - HypoVereinsbank
54640035	COBADEFFXXX	Commerzbank
54651240	MALADE51DKH	Sparkasse Rhein-Haardt
54661800	GENODE61FSH	Raiffeisenbank Freinsheim -alt-
54663270	GENODE61FHR	Raiffeisenbank Friedelsheim-Rödersheim -alt-
54670024	DEUTDEDB546	Deutsche Bank
54670095	DEUTDESM546	Deutsche Bank
54680022	DRESDEFF546	Commerzbank vormals Dresdner Bank
54691200	GENODE61DUW	VR Bank Mittelhaardt
54750010	MALADE51SPY	Kreis- und Stadtsparkasse Speyer
54790000	GENODE61SPE	Vereinigte VR Bank Kur- und Rheinpfalz
54850010	SOLADES1SUW	Sparkasse Südpfalz
54851440	MALADE51KAD	Sparkasse Germersheim-Kandel -alt-
54861190	GENODE61EDH	Raiffeisenbank Oberhaardt-Gäu -alt-
54862390	GENODE61HXH	Raiffeisenbank -alt-
54862500	GENODE61SUW	VR Bank Südpfalz
54891300	GENODE61BZA	VR Bank Südliche Weinstraße-Wasgau
55000000	MARKDEF1550	Bundesbank
55010400	AARBDE5WDOM	Aareal Bank GF - Banking & Digital Solutions -
55010424	AARBDE5W550	Aareal Bank ehem. Filiale Mainz
55010625	AARBDE5WCLE	Aareal Bank Clearing Wiesbaden
55010800	ISBRDE55XXX	Investitions- und Strukturbank RP
55020000	BHFBDEFF550	BHF-BANK
55020100	BKMZDE51XXX	Bausparkasse Mainz
55020486	HYVEDEMM486	UniCredit Bank - HypoVereinsbank
55020500	BFSWDE33MNZ	SozialBank
55020555	BFSWDE33MNZ	SozialBank
55020600	IMMODE5MXXX	Aareal Bank (formerly Westdeutsche ImmobilienBank)
55020700	SUFGDE51XXX	Süd-West-Kreditbank Finanzierung
55030500	CPLADE55XXX	TARGOBANK Gf FG
55033300	SCFBDE33XXX	Openbank Deutschland
55040022	COBADEFFXXX	Commerzbank
55040060	COBADEFFXXX	Commerzbank CC
55040061	COBADEFFXXX	Commerzbank CC
55050000	SOLADEST550	ZV Landesbank Baden-Württemberg
55050120	MALADE51MNZ	Sparkasse Mainz -alt-
55060321	GENODE51MZ4	VR-Bank Mainz -alt-
55060417	GENODE51MZ2	VR-Bank Mainz -alt-
55060611	GENODE51MZ6	Raiffeisenbank in Rheinhessen
55061303	GENODE51BUD	Budenheimer Volksbank
55061507	GENODE51HDS	VR-Bank Mainz -alt-
55061907	GENODE51NIS	Volksbank Rhein-Selz -alt-
55070024	DEUTDEDBMAI	Deutsche Bank
55070040	DEUTDE5MXXX	Deutsche Bank
55070324	DEUTDEDBP29	Postbank/DSL Ndl der Deutsche Bank
55070396	DEUTDE5MP29	Postbank/DSL Ndl der Deutsche Bank
55080044	COBADEFFXXX	Commerzbank, TF MZ 1
55080065	DRESDEFF550	Commerzbank vormals Dresdner Bank
55080085	DRESDEFFJ20	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1
55080086	DRESDEFFJ21	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 2
55080088	DRESDEFF555	Commerzbank, TF MZ 2
55090500	GENODEF1S01	Sparda-Bank Südwest
55091200	GENODE61AZY	Volksbank Alzey-Worms
55150098	MALADE51EMZ	Clearingkonto LRP-SI
55160195	GENODED1PA4	Pax-Bank
55190000	MVBMDE55XXX	Volksbank Darmstadt Mainz
55340041	COBADEFFXXX	Commerzbank
55350010	MALADE51WOR	Rheinhessen Sparkasse
55361202	GENODE51AHM	VR Bank
55362071	GENODE51BEC	Volksbank Bechtheim -alt-
55390000	GENODE61WO1	Volksbank Worms-Wonnegau -alt-
56020086	HYVEDEMM515	UniCredit Bank - HypoVereinsbank
56050180	MALADE51KRE	Sparkasse Rhein-Nahe
56051790	MALADE51SIM	Kreissparkasse Rhein-Hunsrück
56061151	GENODED1KSL	Raiffeisenbank Kastellaun
56061472	GENODED1KHK	Vereinigte Volksbank Raiffeisenbank
56062227	GENODED1RBO	Volksbank Rheinböllen
56070024	DEUTDEDB560	Deutsche Bank
56070040	DEUTDE5M560	Deutsche Bank
56090000	GENODE51KRE	Volksbank Rhein-Nahe-Hunsrück
56240050	COBADEFFXXX	Commerzbank
56250030	BILADE55XXX	Kreissparkasse Birkenfeld
56261735	GENODED1FIN	Raiffeisenbank Nahe
56270024	DEUTDEDB562	Deutsche Bank
56270044	DEUTDE5M562	Deutsche Bank
57000000	MARKDEF1570	Bundesbank
57020086	HYVEDEMM401	UniCredit Bank - HypoVereinsbank
57020301	MKBKDE51XXX	MMV Bank
57020500	OYAKDE5KXXX	Oyak Anker Bank
57020600	DEBKDE51XXX	Debeka Bausparkasse
57040044	COBADEFFXXX	Commerzbank
57050120	MALADE51KOB	Sparkasse Koblenz
57051001	MALADE51BMB	Kreissparkasse Westerwald -alt-
57051870	MALADE51COC	Kreissparkasse Cochem-Zell -alt-
57060000	GENODEDD570	DZ BANK
57062675	GENODE51NWA	Raiffeisenbank
57064221	GENODED1MKA	Volksbank Mülheim-Kärlich -alt-
57069067	GENODED1LUH	Raiffeisenbank Lutzerather Höhe -alt-
57069081	GENODED1MOK	Raiffeisenbank Moselkrampen -alt-
57069144	GENODED1KAI	Raiffeisenbank MEHR
57069238	GENODED1ASN	Raiffeisenbank Neustadt
57069257	GENODED1UMO	Raiffeisenbank Untermosel -alt-
57069315	GENODED1SRH	Raiffeisenbank Straßenhaus -alt-
57069361	GENODED1WLG	Raiffeisenbank Welling
57069727	GENODED1IRR	Raiffeisenbank Irrel -alt-
57069806	GENODED1MBA	VR-Bank Hunsrück-Mosel -alt-
57070024	DEUTDEDB570	Deutsche Bank
57070045	DEUTDE5M570	Deutsche Bank
57070324	DEUTDEDBP28	Postbank/DSL Ndl der Deutsche Bank
57070395	DEUTDE5MP28	Postbank/DSL Ndl der Deutsche Bank
57080070	DRESDEFF570	Commerzbank vormals Dresdner Bank
57090000	GENODE51KOB	Volksbank Koblenz Mittelrhein -alt-
57090010	GENODE51KOB	Volksbank Koblenz Mittelrhein GAA -alt-
57090900	GENODEF1P12	PSD Bank Koblenz
57091000	GENODE51MON	Volksbank Montabaur-Höhr-Grenzhausen -alt-
57092800	GENODE51DIE	Volksbank Rhein-Lahn-Limburg
57263015	GENODE51ARZ	Raiffeisenbank Unterwesterwald -alt-
57351030	MALADE51AKI	Sparkasse Westerwald-Sieg
57361476	GENODED1GBS	Volksbank Gebhardshain
57363243	GENODED1NFB	Raiffeisenbank Niederfischbach -alt-
57391200	GENODE51DAA	Volksbank Daaden
57391500	GENODE51HAM	Volksbank Hamm/Sieg
57391800	GENODE51WW1	Westerwald Bank
57450120	MALADE51NWD	Sparkasse Neuwied
57460117	GENODED1NWD	VR Bank Rhein-Mosel -alt-
57461759	GENODED1MRW	Raiffeisenbank Mittelrhein -alt-
57470024	DEUTDEDB574	Deutsche Bank
57470047	DEUTDE5M574	Deutsche Bank
57650010	MALADE51MYN	Kreissparkasse Mayen
57661253	GENODED1KEH	Raiffeisenbank -alt-
57662263	GENODED1MPO	VR Bank Rhein-Mosel -alt-
57751310	MALADE51AHR	Kreissparkasse Ahrweiler
57761591	GENODED1BNA	VR Bank RheinAhrEifel
57761599	GENODED1BNA	Volksbank RheinAhrEifel (Gf GAA)
57762265	GENODED1GRO	Raiffeisenbank Grafschaft-Wachtberg
58520086	HYVEDEMM437	UniCredit Bank - HypoVereinsbank
58540035	COBADEFFXXX	Commerzbank
58550130	TRISDE55XXX	Sparkasse Trier
58560103	GENODED1TVB	Volksbank Trier -alt-
58560294	GENODED1PA3	Pax-Bank
58561626	GENODED1SRB	Volksbank Saarburg -alt-
58561771	GENODED1MLW	Raiffeisenbank Mehring-Leiwen
58564788	GENODED1HWM	Volksbank Hochwald-Saarburg -alt-
58570024	DEUTDEDB585	Deutsche Bank
58570048	DEUTDE5M585	Deutsche Bank
58580074	DRESDEFF585	Commerzbank vormals Dresdner Bank
58590900	GENODEF1P21	PSD Bank Trier Ndl der PSD Bank West
58650030	MALADE51BIT	Kreissparkasse Bitburg-Prüm
58651240	MALADE51DAU	Kreissparkasse Vulkaneifel
58660101	GENODED1BIT	Volksbank Trier Eifel
58661901	GENODED1WSC	Raiffeisenbank Westeifel
58662653	GENODED1OSE	Raiffeisenbank östl Südeifel -alt-
58691500	GENODED1PRU	Volksbank Eifel Mitte -alt-
58751230	MALADE51BKS	Sparkasse Mittelmosel-Eifel Mosel Hunsrück
58760954	GENODED1WTL	Vereinigte Volksbank Raiffeisenbank -alt-
58761343	GENODED1BPU	Raiffeisenbank Zeller Land -alt-
58771224	DEUTDEDB587	Deutsche Bank
58771242	DEUTDE5M587	Deutsche Bank
59000000	MARKDEF1590	Bundesbank
59010011	PBNKDEFF011	Postbank Ndl der Deutsche Bank
59010012	PBNKDEFF012	Postbank Ndl der Deutsche Bank
59010013	PBNKDEFF013	Postbank Ndl der Deutsche Bank
59010014	PBNKDEFF014	Postbank Ndl der Deutsche Bank
59010015	PBNKDEFF015	Postbank Ndl der Deutsche Bank
59010016	PBNKDEFF016	Postbank Ndl der Deutsche Bank
59010017	PBNKDEFF017	Postbank Ndl der Deutsche Bank
59010018	PBNKDEFF018	Postbank Ndl der Deutsche Bank
59010019	PBNKDEFF019	Postbank Ndl der Deutsche Bank
59010021	PBNKDEFF021	Postbank Ndl der Deutsche Bank
59010022	PBNKDEFF022	Postbank Ndl der Deutsche Bank
59010023	PBNKDEFF023	Postbank Ndl der Deutsche Bank
59010024	PBNKDEFF024	Postbank Ndl der Deutsche Bank
59010025	PBNKDEFF025	Postbank Ndl der Deutsche Bank
59010026	PBNKDEFF026	Postbank Ndl der Deutsche Bank
59010027	PBNKDEFF027	Postbank Ndl der Deutsche Bank
59010028	PBNKDEFF028	Postbank Ndl der Deutsche Bank
59010029	PBNKDEFF029	Postbank Ndl der Deutsche Bank
59010031	PBNKDEFF031	Postbank Ndl der Deutsche Bank
59010032	PBNKDEFF032	Postbank Ndl der Deutsche Bank
59010033	PBNKDEFF033	Postbank Ndl der Deutsche Bank
59010034	PBNKDEFF034	Postbank Ndl der Deutsche Bank
59010035	PBNKDEFF035	Postbank Ndl der Deutsche Bank
59010036	PBNKDEFF036	Postbank Ndl der Deutsche Bank
59010037	PBNKDEFF037	Postbank Ndl der Deutsche Bank
59010038	PBNKDEFF038	Postbank Ndl der Deutsche Bank
59010039	PBNKDEFF039	Postbank Ndl der Deutsche Bank
59010040	PBNKDEFF040	Postbank Ndl der Deutsche Bank
59010041	PBNKDEFF041	Postbank Ndl der Deutsche Bank
59010042	PBNKDEFF042	Postbank Ndl der Deutsche Bank
59010044	PBNKDEFF044	Postbank Ndl der Deutsche Bank
59010045	PBNKDEFF045	Postbank Ndl der Deutsche Bank
59010047	PBNKDEFF047	Postbank Ndl der Deutsche Bank
59010048	PBNKDEFF048	Postbank Ndl der Deutsche Bank
59010049	PBNKDEFF049	Postbank Ndl der Deutsche Bank
59010051	PBNKDEFF051	Postbank Ndl der Deutsche Bank
59010052	PBNKDEFF052	Postbank Ndl der Deutsche Bank
59010053	PBNKDEFF053	Postbank Ndl der Deutsche Bank
59010054	PBNKDEFF054	Postbank Ndl der Deutsche Bank
59010055	PBNKDEFF055	Postbank Ndl der Deutsche Bank
59010056	PBNKDEFF056	Postbank Ndl der Deutsche Bank
59010057	PBNKDEFF057	Postbank Ndl der Deutsche Bank
59010058	PBNKDEFF058	Postbank Ndl der Deutsche Bank
59010059	PBNKDEFF059	Postbank Ndl der Deutsche Bank
59010061	PBNKDEFF061	Postbank Ndl der Deutsche Bank
59010062	PBNKDEFF062	Postbank Ndl der Deutsche Bank
59010063	PBNKDEFF063	Postbank Ndl der Deutsche Bank
59010064	PBNKDEFF064	Postbank Ndl der Deutsche Bank
59010065	PBNKDEFF065	Postbank Ndl der Deutsche Bank
59010066	PBNKDEFFXXX	Postbank Ndl der Deutsche Bank
59010068	PBNKDEFF068	Postbank Ndl der Deutsche Bank
59010069	PBNKDEFF069	Postbank Ndl der Deutsche Bank
59010071	PBNKDEFF071	Postbank Ndl der Deutsche Bank
59010072	PBNKDEFF072	Postbank Ndl der Deutsche Bank
59010073	PBNKDEFF073	Postbank Ndl der Deutsche Bank
59010074	PBNKDEFF074	Postbank Ndl der Deutsche Bank
59010400	SIKBDE55XXX	Saarl Investitionskreditbank
59020090	HYVEDEMM432	UniCredit Bank - HypoVereinsbank
59020400	MEGHDE81XXX	mediserv Bank
59040000	COBADEFFXXX	Commerzbank
59050000	SALADE55XXX	Landesbank Saar
59050101	SAKSDE55XXX	Sparkasse Saarbrücken
59051090	SALADE51VKS	Stadtsparkasse Völklingen -alt-
59070000	DEUTDE5M555	Deutsche Bank
59070070	DEUTDEDB595	Deutsche Bank
59080090	DRESDEFF590	Commerzbank vormals Dresdner Bank
59090900	GENODEF1P19	PSD Bank RheinNeckarSaar
59092000	GENODE51SB2	Vereinigte Volksbank Saarlouis-Losheim-Sulzbach/Saar
59099550	GENODE51NOH	Volksbank Nahe-Schaumberg -alt-
59190000	SABADE5SXXX	Bank 1 Saar
59190200	GENODE51SLS	Volksbank Westliche Saar plus -alt-
59251020	SALADE51WND	Kreissparkasse St. Wendel
59252046	SALADE51NKS	Sparkasse Neunkirchen
59291000	GENODE51WEN	Unsere Volksbank St. Wendeler Land -alt-
59291200	GENODE51BEX	Volks- und Raiffeisenbank Saarpfalz -alt-
59320087	HYVEDEMM838	UniCredit Bank - HypoVereinsbank
59350110	KRSADE55XXX	Kreissparkasse Saarlouis
59351040	MERZDE55XXX	Sparkasse Merzig-Wadern
59390100	GENODE51SLF	Volksbank Saarlouis -alt-
59391200	GENODE51UBH	Volksbank Überherrn
59392000	GENODE51DSA	Volksbank Dillingen -alt-
59392200	GENODE51LOS	Volksbank Untere Saar -alt-
59393000	GENODE51LEB	levoBank
59450010	SALADE51HOM	Kreissparkasse Saarpfalz
59491300	GENODE51MBT	VR Bank Saarpfalz -alt-
60000000	MARKDEF1600	Bundesbank
60010070	PBNKDEFFXXX	Postbank Ndl der Deutsche Bank
60010424	AARBDE5W600	Aareal Bank ehem. Filiale Stuttgart
60010700	LKBWDE6K600	Landeskreditbank Baden-Württemberg Förderbank -alt-
60020030	SOLADEST601	Baden-Württembergische Bank
60020100	SCHWDESSXXX	M.M. Warburg & Co (vormals Schwäbische Bank)
60020290	HYVEDEMM473	UniCredit Bank - HypoVereinsbank
60030000	MEBEDE6SDCB	Mercedes-Benz Bank
60030100	BHBADES1XXX	Bankhaus Bauer, Essen
60030200	ELGEDES1XXX	Bankhaus Ellwanger & Geiger
60030600	CPLUDES1XXX	CreditPlus Bank
60030633	CPLUDES1633	CreditPlus Bank GF Credit Agricole Deutschland
60030666	CPLUDES1666	CreditPlus Bank
60030700	AKBADES1XXX	AKTIVBANK
60030900	ISBKDEFXSTU	Isbank Fil Stuttgart
60031000	TRUFDE66XXX	TRUMPF Financial Services
60033000	BSWLDE61XXX	Wüstenrot Bausparkasse
60035810	IBKBDES1XXX	GSCF Working Capital Bank
60040060	COBADEFFXXX	Commerzbank CC
60040061	COBADEFFXXX	Commerzbank CC
60040071	COBADEFFXXX	Commerzbank
60040075	COBADEFFXXX	Commerzbank, Filiale Stuttgart 2
60050000	SOLADESTXXX	Landesbank Baden-Württemberg
60050101	SOLADEST600	Landesbank Baden-Württemberg/Baden-Württembergische Bank
60060000	GENODESGXXX	DZ BANK
60060202	GENODESTXXX	DZ PRIVATBANK
60060396	GENODES1UTV	Volksbank am Württemberg
60062775	GENODES1ECH	Echterdinger Bank
60062909	GENODES1MCH	Volksbank Strohgäu -alt-
60069017	GENODES1DMS	Raiffeisenbank Dellmensingen -alt-
60069066	GENODES1RBA	Raiffeisenbank Niedere Alb
60069075	GENODES1RVG	Raiffeisenbank Bühlertal
60069147	GENODES1RSF	Raiffeisenbank Sondelfingen
60069158	GENODES1SAA	Raiffeisenbank Steinheim -alt-
60069206	GENODES1AID	Raiffeisenbank Aidlingen
60069224	GENODES1GWS	Genossenschaftsbank Weil im Schönbuch
60069239	GENODES1BPF	Bopfinger Bank Sechta-Ries
60069242	GENODES1RGR	Raiffeisenbank Gruibingen
60069245	GENODES1RVG	Raiffeisenbank Bühlertal
60069251	GENODES1RDI	Raiffeisenbank Donau-Iller -alt-
60069302	GENODES1ERM	Raiffeisenbank Erlenmoos -alt-
60069303	GENODES1RBS	Raiffeisenbank Bad Schussenried-Aulendorf -alt-
60069308	GENODES1RIN	Raiffeisenbank -alt-
60069315	GENODES1MDH	Volksbank Freiberg und Umgebung -alt-
60069336	GENODES1RMA	Raiffeisenbank Maitis
60069346	GENODES1REH	VR-Bank Alb-Blau-Donau
60069350	GENODES1RRG	Raiffeisenbank Reute-Gaisbeuren
60069355	GENODES1EHN	VR-Bank Ehningen-Nufringen
60069378	GENODES1DEH	Volksbank Dettenhausen
60069387	GENODES1DBE	Dettinger Bank
60069417	GENODES1KIB	Raiffeisenbank Kirchheim-Walheim -alt-
60069419	GENODES1UHL	Uhlbacher Bank -alt-
60069442	GENODES1RFS	Raiffeisenbank Frankenhardt-Stimpfach
60069455	GENODES1RVS	Raiffeisenbank Vordersteinenberg -alt-
60069457	GENODES1OTT	Raiffeisenbank Ottenbach
60069462	GENODES1WBB	Winterbacher Bank
60069463	GENODES1RKH	Raiffeisenbank Geislingen-Rosenfeld
60069476	GENODES1DEA	Raiffeisenbank Heidenheimer Alb -alt-
60069485	GENODES1ROW	Raiffeisenbank Oberer Wald -alt-
60069505	GENODES1VMT	Volksbank Murgtal -alt-
60069517	GENODES1SCA	Scharnhauser Bank -alt-
60069527	GENODES1RNS	Volksbank Brenztal
60069538	GENODES1LOC	Löchgauer Bank -alt-
60069544	GENODES1RWN	Raiffeisenbank Westhausen
60069545	GENODES1NUF	Nufringer Bank -Raiffeisen- -alt-
60069553	GENODES1HAR	Raiffeisenbank Aichhalden-Hardt-Sulgen
60069564	GENODES1RVA	Raiffeisenbank Vordere Alb -alt-
60069595	GENODES1SBB	Raiffeisenbank Schrozberg-Rot am See
60069639	GENODES1RIH	Raiffeisenbank Ingersheim -alt-
60069669	GENODES1EHB	Erligheimer Bank -alt-
60069673	GENODES1ABR	Abtsgmünder Bank -Raiffeisen-
60069680	GENODES1BRZ	Raiffeisenbank Bretzfeld-Neuenstein -alt-
60069685	GENODES1RWA	Raiffeisenbank Wangen
60069705	GENODES1SLA	Raiffeisenbank Schlat -alt-
60069706	GENODES1MEH	Raiffeisenbank -alt-
60069710	GENODES1RGF	Raiffeisenbank Gammesfeld
60069714	GENODES1IBR	Raiffeisenbank Hohenloher Land
60069727	GENODES1ROF	Raiffeisenbank Oberstenfeld -alt-
60069738	GENODES1FAN	Volksbank Freiberg und Umgebung -alt-
60069766	GENODES1BBO	Volks- und Raiffeisenbank Boll -alt-
60069795	GENODES1HHB	Volksbank Freiberg und Umgebung -alt-
60069798	GENODES1RHB	Raiffeisenbank Horb -alt-
60069817	GENODES1RMO	Raiffeisenbank -alt-
60069832	GENODES1URB	Raiffeisenbank Urbach -alt-
60069842	GENODES1DHB	Darmsheimer Bank -alt-
60069858	GENODES1VAI	Enztalbank -alt-
60069860	GENODES1FED	Federseebank -alt-
60069876	GENODES1ROG	Raiffeisenbank Oberes Gäu Ergenzingen -alt-
60069896	GENODES1PLE	Volksbank Freiberg und Umgebung -alt-
60069904	GENODES1RUW	VR-Bank Alb -alt-
60069905	GENODES1REM	Volksbank Remseck
60069911	GENODES1ERL	Raiffeisenbank
60069926	GENODES1VBG	Volksbank Glatten-Wittendorf -alt-
60069927	GENODES1BHB	Berkheimer Bank -alt-
60069931	GENODES1BGH	Raiffeisenbank
60069950	GENODES1TUN	Raiffeisenbank Tüngental
60069976	GENODES1BOE	Raiffeisenbank Böllingertal
60070024	DEUTDEDBSTG	Deutsche Bank
60070070	DEUTDESSXXX	Deutsche Bank
60070214	DEUTDESSP13	Postbank/DSL Ndl der Deutsche Bank
60070224	DEUTDEDBP13	Postbank/DSL Ndl der Deutsche Bank
60080000	DRESDEFF600	Commerzbank vormals Dresdner Bank
60080055	DRESDEFF608	Commerzbank vormals Dresdner Bank Zw 55
60080057	DRESDEFF609	Commerzbank vormals Dresdner Bank Gf Zw 57
60080085	DRESDEFFI50	Commerzbank vormals Dresdner Bank ITGK 2
60080086	DRESDEFFI54	Commerzbank vormals Dresdner Bank Gf PCC-ITGK 3
60080087	DRESDEFFI57	Commerzbank vormals Dresdner Bank, PCC DC-ITGK 4
60080088	DRESDEFFI58	Commerzbank vormals Dresdner Bank, PCC DC-ITGK 5
60089450	DRESDEFFI21	Commerzbank vormals Dresdner Bank ITGK
60090100	VOBADESSXXX	Volksbank Stuttgart
60090133	VOBADESSXXX	Volksbank Stuttgart GAA
60090300	GENODES1ZUF	Volksbank Zuffenhausen m Zndl Stammheimer VB
60090700	SWBSDESSXXX	SÜDWESTBANK - BAWAG Niederlassung Deutschland
60090800	GENODEF1S02	Sparda-Bank Baden-Württemberg
60090900	GENODEF1P20	PSD Bank RheinNeckarSaar
60120200	BHFBDEFF600	BHF-BANK
60120500	BFSWDE33STG	SozialBank
60133300	SCFBDE33XXX	Openbank Deutschland
60241074	COBADEFFXXX	Commerzbank
